0: output to I2.dmc.o
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000234
sending branch: 0.00272
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002883
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002675
Finding out where to send: 8e-05
sending walkers:4e-06
matching: 0.000238
sending branch: 0.002673
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.00267
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002599
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.002588
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000236
sending branch: 0.002734
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.003093
Finding out where to send: 9.8e-05
sending walkers:1e-06
matching: 0.000251
1: Write took 0 seconds
sending branch: 0.00437
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003096
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.002716
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.002748
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.002682
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002751
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002708
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.00266
Finding out where to send: 8.6e-05
sending walkers:2e-06
matching: 0.000234
sending branch: 0.002764
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002857
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.00274
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002842
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.00282
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002703
Finding out where to send: 9.4e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.002657
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002679
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000248
sending branch: 0.00268
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002849
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002819
Finding out where to send: 7.2e-05
sending walkers:3e-06
matching: 0.000229
sending branch: 0.0027
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002695
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.002938
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.002839
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000274
sending branch: 0.00289
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.002947
Finding out where to send: 9.7e-05
sending walkers:5e-06
matching: 0.00025
sending branch: 0.002977
Finding out where to send: 9.9e-05
sending walkers:4e-06
matching: 0.000229
sending branch: 0.002794
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.00023
sending branch: 0.002883
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.002685
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.002568
Finding out where to send: 7.9e-05
sending walkers:3e-06
matching: 0.000235
sending branch: 0.002719
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.000232
sending branch: 0.002739
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002709
Finding out where to send: 7.9e-05
sending walkers:5e-06
matching: 0.000234
sending branch: 0.002661
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.00286
Finding out where to send: 9.5e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002698
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002669
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.00268
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002967
Finding out where to send: 0.000109
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003047
Finding out where to send: 9.8e-05
sending walkers:2e-06
matching: 0.000233
1: Write took 0 seconds
sending branch: 0.003519
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.003058
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.002779
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.00263
Finding out where to send: 7.9e-05
sending walkers:5e-06
matching: 0.000239
sending branch: 0.00258
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000267
sending branch: 0.002629
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.00023
sending branch: 0.002644
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.002743
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002727
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.002721
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.00297
Finding out where to send: 9.3e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.002679
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.00268
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.002639
Finding out where to send: 8.3e-05
sending walkers:5e-06
matching: 0.000243
sending branch: 0.002601
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000256
sending branch: 0.002621
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002808
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000231
sending branch: 0.002899
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002841
Finding out where to send: 8e-05
sending walkers:6e-06
matching: 0.000245
sending branch: 0.002717
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002684
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002939
Finding out where to send: 9e-05
sending walkers:5e-06
matching: 0.000243
sending branch: 0.002829
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.002754
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.003095
Finding out where to send: 9.9e-05
sending walkers:1.4e-05
matching: 0.000286
sending branch: 0.002879
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002794
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002794
Finding out where to send: 8.2e-05
sending walkers:5e-06
matching: 0.00025
sending branch: 0.00266
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.00293
Finding out where to send: 0.000103
sending walkers:1e-06
matching: 0.000242
sending branch: 0.00261
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.002781
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002773
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002709
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.002767
Finding out where to send: 8.6e-05
sending walkers:6e-06
matching: 0.000241
sending branch: 0.002735
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002639
Finding out where to send: 8.5e-05
sending walkers:5e-06
matching: 0.000241
sending branch: 0.002638
Finding out where to send: 7.9e-05
sending walkers:4e-06
matching: 0.000258
sending branch: 0.002677
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000267
sending branch: 0.002899
Finding out where to send: 0.000105
sending walkers:2e-06
matching: 0.000286
1: Write took 0 seconds
sending branch: 0.003948
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.003036
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000235
sending branch: 0.002519
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002751
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002876
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.002711
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002605
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002704
Finding out where to send: 8.5e-05
sending walkers:3e-06
matching: 0.00024
sending branch: 0.002798
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.002727
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003064
Finding out where to send: 0.000102
sending walkers:2e-06
matching: 0.000233
sending branch: 0.003018
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002799
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.002596
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002711
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.00291
Finding out where to send: 0.0001
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002655
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.002791
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.002778
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002799
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002815
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.002743
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.002801
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.002844
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002743
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000223
sending branch: 0.003095
Finding out where to send: 9.5e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.00306
Finding out where to send: 0.000101
sending walkers:1e-06
matching: 0.000275
sending branch: 0.003027
Finding out where to send: 9.5e-05
sending walkers:3e-06
matching: 0.000227
sending branch: 0.002576
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.002642
Finding out where to send: 8e-05
sending walkers:5e-06
matching: 0.000223
sending branch: 0.002604
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002805
Finding out where to send: 9.9e-05
sending walkers:2e-06
matching: 0.000236
sending branch: 0.002695
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.002669
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002908
Finding out where to send: 7.8e-05
sending walkers:7e-06
matching: 0.000241
sending branch: 0.0027
Finding out where to send: 8.1e-05
sending walkers:6e-06
matching: 0.000252
sending branch: 0.002634
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002803
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.002674
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.002613
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00027
1: Write took 0 seconds
sending branch: 0.004136
Finding out where to send: 9.7e-05
sending walkers:1.6e-05
matching: 0.000234
sending branch: 0.003021
Finding out where to send: 9.2e-05
sending walkers:3e-06
matching: 0.00024
sending branch: 0.002719
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000222
sending branch: 0.002715
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002628
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000235
sending branch: 0.002742
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.002814
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.002637
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002603
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000238
sending branch: 0.002746
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002672
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002668
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002655
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.002738
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002644
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002688
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.002625
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002876
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002786
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.00307
Finding out where to send: 0.000107
sending walkers:2e-06
matching: 0.000242
sending branch: 0.002976
Finding out where to send: 0.0001
sending walkers:2e-06
matching: 0.00023
sending branch: 0.002682
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002839
Finding out where to send: 8.2e-05
sending walkers:4e-06
matching: 0.000244
sending branch: 0.002796
Finding out where to send: 0.000103
sending walkers:1e-06
matching: 0.000237
sending branch: 0.002706
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.002863
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002859
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.002886
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.002736
Finding out where to send: 9.2e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.002629
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002608
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002656
Finding out where to send: 9e-05
sending walkers:5e-06
matching: 0.000233
sending branch: 0.002707
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002582
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000272
sending branch: 0.003112
Finding out where to send: 9.4e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.003104
Finding out where to send: 9.3e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.002725
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.002748
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000261
sending branch: 0.002592
Finding out where to send: 0.000104
sending walkers:2e-06
matching: 0.000258
sending branch: 0.002795
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000241
1: Write took 0 seconds
sending branch: 0.003456
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002962
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.002722
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002708
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.00271
Finding out where to send: 8.1e-05
sending walkers:1.1e-05
matching: 0.000261
sending branch: 0.002688
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.000238
sending branch: 0.002768
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002751
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.00279
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002673
Finding out where to send: 8.1e-05
sending walkers:3e-06
matching: 0.000236
sending branch: 0.002614
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002607
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002608
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002655
Finding out where to send: 7.5e-05
sending walkers:6e-06
matching: 0.000252
sending branch: 0.002658
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002673
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002727
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000232
sending branch: 0.002772
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.002699
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002624
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.00265
Finding out where to send: 7.8e-05
sending walkers:6e-06
matching: 0.00023
sending branch: 0.002579
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003046
Finding out where to send: 0.000105
sending walkers:2e-06
matching: 0.000236
sending branch: 0.002919
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.002779
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002779
Finding out where to send: 9.1e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002868
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000232
sending branch: 0.002736
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002677
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.00023
sending branch: 0.00265
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002814
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.00023
sending branch: 0.002829
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.002674
Finding out where to send: 7.5e-05
sending walkers:6e-06
matching: 0.000229
sending branch: 0.002675
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002829
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002749
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.00273
Finding out where to send: 8.2e-05
sending walkers:3e-06
matching: 0.000244
sending branch: 0.002693
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002712
Finding out where to send: 8.4e-05
sending walkers:5e-06
matching: 0.000248
sending branch: 0.002618
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000244
1: Write took 0 seconds
sending branch: 0.003203
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003014
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.002824
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002925
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002866
Finding out where to send: 9.2e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002717
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.002692
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002795
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002753
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000238
sending branch: 0.002921
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002671
Finding out where to send: 8.2e-05
sending walkers:3e-06
matching: 0.000243
sending branch: 0.002664
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002668
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.002635
Finding out where to send: 8.1e-05
sending walkers:3e-06
matching: 0.00024
sending branch: 0.002627
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002969
Finding out where to send: 9.4e-05
sending walkers:6e-06
matching: 0.00028
sending branch: 0.002872
Finding out where to send: 0.000102
sending walkers:2e-06
matching: 0.000232
sending branch: 0.002879
Finding out where to send: 7.4e-05
sending walkers:1.3e-05
matching: 0.000233
sending branch: 0.002774
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.002762
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002794
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002677
Finding out where to send: 8.4e-05
sending walkers:7e-06
matching: 0.000246
sending branch: 0.002599
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000235
sending branch: 0.00276
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002936
Finding out where to send: 8.1e-05
sending walkers:4e-06
matching: 0.000234
sending branch: 0.002753
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.003123
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000271
sending branch: 0.002742
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000237
sending branch: 0.002694
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002603
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002896
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.000292
sending branch: 0.003206
Finding out where to send: 0.000105
sending walkers:1e-06
matching: 0.000237
sending branch: 0.002776
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002658
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002913
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.00284
Finding out where to send: 9.2e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.002681
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002791
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.002745
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002629
Finding out where to send: 7.9e-05
sending walkers:2.2e-05
matching: 0.000234
1: Write took 0 seconds
sending branch: 0.002988
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000234
sending branch: 0.002841
Finding out where to send: 8.3e-05
sending walkers:5e-06
matching: 0.000236
sending branch: 0.002726
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002864
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00028
sending branch: 0.003148
Finding out where to send: 9.9e-05
sending walkers:2e-06
matching: 0.000256
sending branch: 0.002869
Finding out where to send: 8.7e-05
sending walkers:3e-06
matching: 0.000238
sending branch: 0.002753
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000255
sending branch: 0.002844
Finding out where to send: 7.7e-05
sending walkers:1e-05
matching: 0.000231
sending branch: 0.002873
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002782
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.002828
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002861
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002694
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000238
sending branch: 0.002716
Finding out where to send: 7.9e-05
sending walkers:3e-06
matching: 0.000268
sending branch: 0.002784
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002591
Finding out where to send: 8.3e-05
sending walkers:5e-06
matching: 0.000231
sending branch: 0.002687
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.002925
Finding out where to send: 7.9e-05
sending walkers:5e-06
matching: 0.000236
sending branch: 0.003031
Finding out where to send: 0.000135
sending walkers:1e-06
matching: 0.000254
sending branch: 0.002916
Finding out where to send: 0.000102
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002928
Finding out where to send: 0.000103
sending walkers:1e-06
matching: 0.000227
sending branch: 0.00273
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.002798
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.002817
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.00273
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003082
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.003092
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002834
Finding out where to send: 0.0001
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002708
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000257
sending branch: 0.002651
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002662
Finding out where to send: 7.8e-05
sending walkers:1.3e-05
matching: 0.000224
sending branch: 0.002552
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.002587
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.002818
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003193
Finding out where to send: 0.000104
sending walkers:2.2e-05
matching: 0.000238
sending branch: 0.003009
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002947
Finding out where to send: 0.000112
sending walkers:2e-06
matching: 0.000244
sending branch: 0.002656
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002611
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.00265
Finding out where to send: 7.2e-05
sending walkers:2e-06
matching: 0.000227
sending branch: 0.003246
Finding out where to send: 7.2e-05
sending walkers:1e-06
1: Write took 0 seconds
matching: 0.000306
sending branch: 0.003083
Finding out where to send: 0.000101
sending walkers:2e-06
matching: 0.00025
sending branch: 0.002993
Finding out where to send: 9.9e-05
sending walkers:2e-06
matching: 0.000232
sending branch: 0.002657
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.002709
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.002991
Finding out where to send: 0.0001
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002888
Finding out where to send: 9.1e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.00284
Finding out where to send: 8e-05
sending walkers:5e-06
matching: 0.000247
sending branch: 0.002887
