0: output to I2.linear.o
281: Timestep is 1.431367188
178: Timestep is 1.431367188
282: Timestep is 1.431367188
179: Timestep is 1.431367188
283: Timestep is 1.431367188
180: Timestep is 1.431367188
284: Timestep is 1.431367188
181: Timestep is 1.431367188
285: Timestep is 1.431367188
182: Timestep is 1.431367188
286: Timestep is 1.431367188
183: Timestep is 1.431367188
287: Timestep is 1.431367188
184: Timestep is 1.431367188
288: Timestep is 1.431367188
185: Timestep is 1.431367188
289: Timestep is 1.431367188
186: Timestep is 1.431367188
290: Timestep is 1.431367188
187: Timestep is 1.431367188
291: Timestep is 1.431367188
188: Timestep is 1.431367188
292: Timestep is 1.431367188
189: Timestep is 1.431367188
190: Timestep is 1.431367188
293: Timestep is 1.431367188
384: Timestep is 1.431367188
191: Timestep is 1.431367188
294: Timestep is 1.431367188
385: Timestep is 1.431367188
295: Timestep is 1.431367188
386: Timestep is 1.431367188
296: Timestep is 1.431367188
387: Timestep is 1.431367188
297: Timestep is 1.431367188
388: Timestep is 1.431367188
298: Timestep is 1.431367188
389: Timestep is 1.431367188
299: Timestep is 1.431367188
390: Timestep is 1.431367188
300: Timestep is 1.431367188
391: Timestep is 1.431367188
301: Timestep is 1.431367188
392: Timestep is 1.431367188
302: Timestep is 1.431367188
393: Timestep is 1.431367188
303: Timestep is 1.431367188
394: Timestep is 1.431367188
304: Timestep is 1.431367188
395: Timestep is 1.431367188
305: Timestep is 1.431367188
396: Timestep is 1.431367188
306: Timestep is 1.431367188
397: Timestep is 1.431367188
307: Timestep is 1.431367188
398: Timestep is 1.431367188
308: Timestep is 1.431367188
399: Timestep is 1.431367188
309: Timestep is 1.431367188
400: Timestep is 1.431367188
310: Timestep is 1.431367188
311: Timestep is 1.431367188
401: Timestep is 1.431367188
312: Timestep is 1.431367188
402: Timestep is 1.431367188
313: Timestep is 1.431367188
403: Timestep is 1.431367188
314: Timestep is 1.431367188
404: Timestep is 1.431367188
315: Timestep is 1.431367188
405: Timestep is 1.431367188
64: Timestep is 1.431367188
316: Timestep is 1.431367188
406: Timestep is 1.431367188
65: Timestep is 1.431367188
317: Timestep is 1.431367188
407: Timestep is 1.431367188
66: Timestep is 1.431367188
318: Timestep is 1.431367188
408: Timestep is 1.431367188
67: Timestep is 1.431367188
319: Timestep is 1.431367188
409: Timestep is 1.431367188
68: Timestep is 1.431367188
410: Timestep is 1.431367188
69: Timestep is 1.431367188
411: Timestep is 1.431367188
70: Timestep is 1.431367188
412: Timestep is 1.431367188
71: Timestep is 1.431367188
413: Timestep is 1.431367188
72: Timestep is 1.431367188
414: Timestep is 1.431367188
73: Timestep is 1.431367188
415: Timestep is 1.431367188
74: Timestep is 1.431367188
416: Timestep is 1.431367188
75: Timestep is 1.431367188
417: Timestep is 1.431367188
76: Timestep is 1.431367188
418: Timestep is 1.431367188
77: Timestep is 1.431367188
419: Timestep is 1.431367188
78: Timestep is 1.431367188
420: Timestep is 1.431367188
79: Timestep is 1.431367188
421: Timestep is 1.431367188
80: Timestep is 1.431367188
422: Timestep is 1.431367188
423: Timestep is 1.431367188
81: Timestep is 1.431367188
424: Timestep is 1.431367188
82: Timestep is 1.431367188
425: Timestep is 1.431367188
83: Timestep is 1.431367188
426: Timestep is 1.431367188
84: Timestep is 1.431367188
427: Timestep is 1.431367188
85: Timestep is 1.431367188
86: Timestep is 1.431367188
428: Timestep is 1.431367188
87: Timestep is 1.431367188
429: Timestep is 1.431367188
88: Timestep is 1.431367188
430: Timestep is 1.431367188
89: Timestep is 1.431367188
431: Timestep is 1.431367188
90: Timestep is 1.431367188
432: Timestep is 1.431367188
91: Timestep is 1.431367188
433: Timestep is 1.431367188
92: Timestep is 1.431367188
434: Timestep is 1.431367188
93: Timestep is 1.431367188
435: Timestep is 1.431367188
94: Timestep is 1.431367188
436: Timestep is 1.431367188
95: Timestep is 1.431367188
437: Timestep is 1.431367188
96: Timestep is 1.431367188
438: Timestep is 1.431367188
97: Timestep is 1.431367188
439: Timestep is 1.431367188
98: Timestep is 1.431367188
440: Timestep is 1.431367188
99: Timestep is 1.431367188
441: Timestep is 1.431367188
100: Timestep is 1.431367188
442: Timestep is 1.431367188
101: Timestep is 1.431367188
443: Timestep is 1.431367188
102: Timestep is 1.431367188
444: Timestep is 1.431367188
103: Timestep is 1.431367188
445: Timestep is 1.431367188
104: Timestep is 1.431367188
446: Timestep is 1.431367188
105: Timestep is 1.431367188
447: Timestep is 1.431367188
106: Timestep is 1.431367188
107: Timestep is 1.431367188
108: Timestep is 1.431367188
109: Timestep is 1.431367188
110: Timestep is 1.431367188
111: Timestep is 1.431367188
112: Timestep is 1.431367188
113: Timestep is 1.431367188
114: Timestep is 1.431367188
115: Timestep is 1.431367188
116: Timestep is 1.431367188
117: Timestep is 1.431367188
118: Timestep is 1.431367188
119: Timestep is 1.431367188
120: Timestep is 1.431367188
121: Timestep is 1.431367188
122: Timestep is 1.431367188
123: Timestep is 1.431367188
124: Timestep is 1.431367188
125: Timestep is 1.431367188
126: Timestep is 1.431367188
127: Timestep is 1.431367188
192: Timestep is 1.431367188
193: Timestep is 1.431367188
194: Timestep is 1.431367188
195: Timestep is 1.431367188
196: Timestep is 1.431367188
197: Timestep is 1.431367188
198: Timestep is 1.431367188
199: Timestep is 1.431367188
200: Timestep is 1.431367188
201: Timestep is 1.431367188
202: Timestep is 1.431367188
203: Timestep is 1.431367188
204: Timestep is 1.431367188
205: Timestep is 1.431367188
206: Timestep is 1.431367188
207: Timestep is 1.431367188
208: Timestep is 1.431367188
209: Timestep is 1.431367188
210: Timestep is 1.431367188
211: Timestep is 1.431367188
212: Timestep is 1.431367188
213: Timestep is 1.431367188
214: Timestep is 1.431367188
215: Timestep is 1.431367188
216: Timestep is 1.431367188
217: Timestep is 1.431367188
218: Timestep is 1.431367188
219: Timestep is 1.431367188
220: Timestep is 1.431367188
221: Timestep is 1.431367188
222: Timestep is 1.431367188
223: Timestep is 1.431367188
224: Timestep is 1.431367188
225: Timestep is 1.431367188
226: Timestep is 1.431367188
227: Timestep is 1.431367188
228: Timestep is 1.431367188
229: Timestep is 1.431367188
230: Timestep is 1.431367188
231: Timestep is 1.431367188
232: Timestep is 1.431367188
233: Timestep is 1.431367188
234: Timestep is 1.431367188
235: Timestep is 1.431367188
236: Timestep is 1.431367188
237: Timestep is 1.431367188
238: Timestep is 1.431367188
239: Timestep is 1.431367188
240: Timestep is 1.431367188
241: Timestep is 1.431367188
242: Timestep is 1.431367188
243: Timestep is 1.431367188
244: Timestep is 1.431367188
245: Timestep is 1.431367188
246: Timestep is 1.431367188
247: Timestep is 1.431367188
248: Timestep is 1.431367188
249: Timestep is 1.431367188
250: Timestep is 1.431367188
251: Timestep is 1.431367188
252: Timestep is 1.431367188
253: Timestep is 1.431367188
254: Timestep is 1.431367188
255: Timestep is 1.431367188
0: Timestep is 1.431367188
1: Timestep is 1.431367188
2: Timestep is 1.431367188
3: Timestep is 1.431367188
4: Timestep is 1.431367188
5: Timestep is 1.431367188
6: Timestep is 1.431367188
7: Timestep is 1.431367188
8: Timestep is 1.431367188
9: Timestep is 1.431367188
10: Timestep is 1.431367188
11: Timestep is 1.431367188
12: Timestep is 1.431367188
13: Timestep is 1.431367188
14: Timestep is 1.431367188
15: Timestep is 1.431367188
16: Timestep is 1.431367188
17: Timestep is 1.431367188
18: Timestep is 1.431367188
19: Timestep is 1.431367188
20: Timestep is 1.431367188
21: Timestep is 1.431367188
22: Timestep is 1.431367188
23: Timestep is 1.431367188
24: Timestep is 1.431367188
25: Timestep is 1.431367188
26: Timestep is 1.431367188
27: Timestep is 1.431367188
448: Timestep is 1.431367188
28: Timestep is 1.431367188
449: Timestep is 1.431367188
29: Timestep is 1.431367188
450: Timestep is 1.431367188
30: Timestep is 1.431367188
451: Timestep is 1.431367188
31: Timestep is 1.431367188
452: Timestep is 1.431367188
32: Timestep is 1.431367188
453: Timestep is 1.431367188
33: Timestep is 1.431367188
454: Timestep is 1.431367188
34: Timestep is 1.431367188
455: Timestep is 1.431367188
35: Timestep is 1.431367188
456: Timestep is 1.431367188
36: Timestep is 1.431367188
457: Timestep is 1.431367188
37: Timestep is 1.431367188
458: Timestep is 1.431367188
38: Timestep is 1.431367188
459: Timestep is 1.431367188
39: Timestep is 1.431367188
460: Timestep is 1.431367188
40: Timestep is 1.431367188
461: Timestep is 1.431367188
41: Timestep is 1.431367188
462: Timestep is 1.431367188
42: Timestep is 1.431367188
463: Timestep is 1.431367188
43: Timestep is 1.431367188
464: Timestep is 1.431367188
44: Timestep is 1.431367188
45: Timestep is 1.431367188
465: Timestep is 1.431367188
46: Timestep is 1.431367188
466: Timestep is 1.431367188
47: Timestep is 1.431367188
467: Timestep is 1.431367188
48: Timestep is 1.431367188
468: Timestep is 1.431367188
49: Timestep is 1.431367188
469: Timestep is 1.431367188
50: Timestep is 1.431367188
470: Timestep is 1.431367188
51: Timestep is 1.431367188
471: Timestep is 1.431367188
52: Timestep is 1.431367188
472: Timestep is 1.431367188
53: Timestep is 1.431367188
473: Timestep is 1.431367188
54: Timestep is 1.431367188
474: Timestep is 1.431367188
55: Timestep is 1.431367188
475: Timestep is 1.431367188
56: Timestep is 1.431367188
476: Timestep is 1.431367188
57: Timestep is 1.431367188
477: Timestep is 1.431367188
58: Timestep is 1.431367188
478: Timestep is 1.431367188
59: Timestep is 1.431367188
479: Timestep is 1.431367188
60: Timestep is 1.431367188
480: Timestep is 1.431367188
61: Timestep is 1.431367188
481: Timestep is 1.431367188
62: Timestep is 1.431367188
482: Timestep is 1.431367188
63: Timestep is 1.431367188
483: Timestep is 1.431367188
484: Timestep is 1.431367188
485: Timestep is 1.431367188
486: Timestep is 1.431367188
487: Timestep is 1.431367188
488: Timestep is 1.431367188
490: Timestep is 1.431367188
491: Timestep is 1.431367188
492: Timestep is 1.431367188
493: Timestep is 1.431367188
494: Timestep is 1.431367188
495: Timestep is 1.431367188
496: Timestep is 1.431367188
497: Timestep is 1.431367188
498: Timestep is 1.431367188
499: Timestep is 1.431367188
500: Timestep is 1.431367188
501: Timestep is 1.431367188
502: Timestep is 1.431367188
503: Timestep is 1.431367188
504: Timestep is 1.431367188
505: Timestep is 1.431367188
506: Timestep is 1.431367188
507: Timestep is 1.431367188
508: Timestep is 1.431367188
509: Timestep is 1.431367188
510: Timestep is 1.431367188
511: Timestep is 1.431367188
320: Timestep is 1.431367188
321: Timestep is 1.431367188
322: Timestep is 1.431367188
323: Timestep is 1.431367188
324: Timestep is 1.431367188
325: Timestep is 1.431367188
326: Timestep is 1.431367188
327: Timestep is 1.431367188
328: Timestep is 1.431367188
329: Timestep is 1.431367188
330: Timestep is 1.431367188
331: Timestep is 1.431367188
332: Timestep is 1.431367188
333: Timestep is 1.431367188
334: Timestep is 1.431367188
335: Timestep is 1.431367188
336: Timestep is 1.431367188
337: Timestep is 1.431367188
338: Timestep is 1.431367188
339: Timestep is 1.431367188
340: Timestep is 1.431367188
341: Timestep is 1.431367188
342: Timestep is 1.431367188
343: Timestep is 1.431367188
344: Timestep is 1.431367188
345: Timestep is 1.431367188
489: Timestep is 1.431367188
346: Timestep is 1.431367188
347: Timestep is 1.431367188
348: Timestep is 1.431367188
349: Timestep is 1.431367188
350: Timestep is 1.431367188
351: Timestep is 1.431367188
352: Timestep is 1.431367188
353: Timestep is 1.431367188
354: Timestep is 1.431367188
355: Timestep is 1.431367188
356: Timestep is 1.431367188
357: Timestep is 1.431367188
358: Timestep is 1.431367188
359: Timestep is 1.431367188
360: Timestep is 1.431367188
361: Timestep is 1.431367188
362: Timestep is 1.431367188
363: Timestep is 1.431367188
364: Timestep is 1.431367188
365: Timestep is 1.431367188
366: Timestep is 1.431367188
367: Timestep is 1.431367188
368: Timestep is 1.431367188
370: Timestep is 1.431367188
371: Timestep is 1.431367188
372: Timestep is 1.431367188
373: Timestep is 1.431367188
374: Timestep is 1.431367188
375: Timestep is 1.431367188
376: Timestep is 1.431367188
377: Timestep is 1.431367188
378: Timestep is 1.431367188
379: Timestep is 1.431367188
380: Timestep is 1.431367188
381: Timestep is 1.431367188
382: Timestep is 1.431367188
383: Timestep is 1.431367188
369: Timestep is 1.431367188
Read took 0 seconds
0: Timestep is 1.94875
1: Timestep is 1.94875
64: Timestep is 1.94875
256: Timestep is 1.94875
448: Timestep is 1.94875
320: Timestep is 1.94875
384: Timestep is 1.94875
128: Timestep is 1.94875
192: Timestep is 1.94875
2: Timestep is 1.94875
65: Timestep is 1.94875
257: Timestep is 1.94875
449: Timestep is 1.94875
321: Timestep is 1.94875
385: Timestep is 1.94875
129: Timestep is 1.94875
193: Timestep is 1.94875
3: Timestep is 1.94875
66: Timestep is 1.94875
258: Timestep is 1.94875
450: Timestep is 1.94875
323: Timestep is 1.94875
386: Timestep is 1.94875
130: Timestep is 1.94875
194: Timestep is 1.94875
4: Timestep is 1.94875
67: Timestep is 1.94875
259: Timestep is 1.94875
452: Timestep is 1.94875
324: Timestep is 1.94875
387: Timestep is 1.94875
131: Timestep is 1.94875
195: Timestep is 1.94875
5: Timestep is 1.94875
68: Timestep is 1.94875
260: Timestep is 1.94875
453: Timestep is 1.94875
325: Timestep is 1.94875
388: Timestep is 1.94875
132: Timestep is 1.94875
196: Timestep is 1.94875
6: Timestep is 1.94875
69: Timestep is 1.94875
261: Timestep is 1.94875
454: Timestep is 1.94875
326: Timestep is 1.94875
389: Timestep is 1.94875
133: Timestep is 1.94875
197: Timestep is 1.94875
7: Timestep is 1.94875
70: Timestep is 1.94875
262: Timestep is 1.94875
455: Timestep is 1.94875
327: Timestep is 1.94875
390: Timestep is 1.94875
134: Timestep is 1.94875
198: Timestep is 1.94875
8: Timestep is 1.94875
71: Timestep is 1.94875
263: Timestep is 1.94875
456: Timestep is 1.94875
328: Timestep is 1.94875
391: Timestep is 1.94875
135: Timestep is 1.94875
199: Timestep is 1.94875
9: Timestep is 1.94875
72: Timestep is 1.94875
264: Timestep is 1.94875
457: Timestep is 1.94875
329: Timestep is 1.94875
392: Timestep is 1.94875
136: Timestep is 1.94875
200: Timestep is 1.94875
10: Timestep is 1.94875
73: Timestep is 1.94875
265: Timestep is 1.94875
458: Timestep is 1.94875
330: Timestep is 1.94875
393: Timestep is 1.94875
137: Timestep is 1.94875
201: Timestep is 1.94875
11: Timestep is 1.94875
74: Timestep is 1.94875
266: Timestep is 1.94875
459: Timestep is 1.94875
331: Timestep is 1.94875
394: Timestep is 1.94875
138: Timestep is 1.94875
202: Timestep is 1.94875
12: Timestep is 1.94875
75: Timestep is 1.94875
267: Timestep is 1.94875
460: Timestep is 1.94875
332: Timestep is 1.94875
395: Timestep is 1.94875
139: Timestep is 1.94875
203: Timestep is 1.94875
13: Timestep is 1.94875
76: Timestep is 1.94875
268: Timestep is 1.94875
461: Timestep is 1.94875
333: Timestep is 1.94875
396: Timestep is 1.94875
140: Timestep is 1.94875
204: Timestep is 1.94875
14: Timestep is 1.94875
77: Timestep is 1.94875
269: Timestep is 1.94875
462: Timestep is 1.94875
334: Timestep is 1.94875
397: Timestep is 1.94875
141: Timestep is 1.94875
205: Timestep is 1.94875
15: Timestep is 1.94875
78: Timestep is 1.94875
270: Timestep is 1.94875
463: Timestep is 1.94875
335: Timestep is 1.94875
398: Timestep is 1.94875
142: Timestep is 1.94875
206: Timestep is 1.94875
16: Timestep is 1.94875
79: Timestep is 1.94875
271: Timestep is 1.94875
464: Timestep is 1.94875
336: Timestep is 1.94875
399: Timestep is 1.94875
143: Timestep is 1.94875
207: Timestep is 1.94875
17: Timestep is 1.94875
80: Timestep is 1.94875
272: Timestep is 1.94875
465: Timestep is 1.94875
337: Timestep is 1.94875
400: Timestep is 1.94875
144: Timestep is 1.94875
208: Timestep is 1.94875
18: Timestep is 1.94875
81: Timestep is 1.94875
273: Timestep is 1.94875
466: Timestep is 1.94875
338: Timestep is 1.94875
401: Timestep is 1.94875
145: Timestep is 1.94875
19: Timestep is 1.94875
82: Timestep is 1.94875
274: Timestep is 1.94875
467: Timestep is 1.94875
339: Timestep is 1.94875
402: Timestep is 1.94875
146: Timestep is 1.94875
209: Timestep is 1.94875
20: Timestep is 1.94875
83: Timestep is 1.94875
275: Timestep is 1.94875
468: Timestep is 1.94875
340: Timestep is 1.94875
403: Timestep is 1.94875
147: Timestep is 1.94875
210: Timestep is 1.94875
21: Timestep is 1.94875
84: Timestep is 1.94875
276: Timestep is 1.94875
469: Timestep is 1.94875
341: Timestep is 1.94875
404: Timestep is 1.94875
148: Timestep is 1.94875
211: Timestep is 1.94875
22: Timestep is 1.94875
85: Timestep is 1.94875
277: Timestep is 1.94875
470: Timestep is 1.94875
342: Timestep is 1.94875
405: Timestep is 1.94875
149: Timestep is 1.94875
212: Timestep is 1.94875
23: Timestep is 1.94875
86: Timestep is 1.94875
278: Timestep is 1.94875
471: Timestep is 1.94875
343: Timestep is 1.94875
406: Timestep is 1.94875
150: Timestep is 1.94875
213: Timestep is 1.94875
24: Timestep is 1.94875
87: Timestep is 1.94875
279: Timestep is 1.94875
472: Timestep is 1.94875
344: Timestep is 1.94875
407: Timestep is 1.94875
151: Timestep is 1.94875
214: Timestep is 1.94875
25: Timestep is 1.94875
88: Timestep is 1.94875
280: Timestep is 1.94875
473: Timestep is 1.94875
345: Timestep is 1.94875
408: Timestep is 1.94875
152: Timestep is 1.94875
215: Timestep is 1.94875
26: Timestep is 1.94875
89: Timestep is 1.94875
281: Timestep is 1.94875
474: Timestep is 1.94875
346: Timestep is 1.94875
409: Timestep is 1.94875
153: Timestep is 1.94875
216: Timestep is 1.94875
27: Timestep is 1.94875
90: Timestep is 1.94875
282: Timestep is 1.94875
475: Timestep is 1.94875
347: Timestep is 1.94875
410: Timestep is 1.94875
154: Timestep is 1.94875
217: Timestep is 1.94875
28: Timestep is 1.94875
91: Timestep is 1.94875
283: Timestep is 1.94875
476: Timestep is 1.94875
348: Timestep is 1.94875
411: Timestep is 1.94875
155: Timestep is 1.94875
218: Timestep is 1.94875
29: Timestep is 1.94875
92: Timestep is 1.94875
284: Timestep is 1.94875
477: Timestep is 1.94875
349: Timestep is 1.94875
412: Timestep is 1.94875
156: Timestep is 1.94875
219: Timestep is 1.94875
30: Timestep is 1.94875
93: Timestep is 1.94875
285: Timestep is 1.94875
478: Timestep is 1.94875
350: Timestep is 1.94875
413: Timestep is 1.94875
157: Timestep is 1.94875
220: Timestep is 1.94875
31: Timestep is 1.94875
94: Timestep is 1.94875
286: Timestep is 1.94875
479: Timestep is 1.94875
351: Timestep is 1.94875
414: Timestep is 1.94875
158: Timestep is 1.94875
221: Timestep is 1.94875
32: Timestep is 1.94875
95: Timestep is 1.94875
287: Timestep is 1.94875
480: Timestep is 1.94875
352: Timestep is 1.94875
415: Timestep is 1.94875
159: Timestep is 1.94875
222: Timestep is 1.94875
33: Timestep is 1.94875
96: Timestep is 1.94875
288: Timestep is 1.94875
481: Timestep is 1.94875
353: Timestep is 1.94875
416: Timestep is 1.94875
160: Timestep is 1.94875
223: Timestep is 1.94875
34: Timestep is 1.94875
97: Timestep is 1.94875
289: Timestep is 1.94875
482: Timestep is 1.94875
354: Timestep is 1.94875
417: Timestep is 1.94875
161: Timestep is 1.94875
224: Timestep is 1.94875
35: Timestep is 1.94875
98: Timestep is 1.94875
290: Timestep is 1.94875
483: Timestep is 1.94875
355: Timestep is 1.94875
418: Timestep is 1.94875
162: Timestep is 1.94875
225: Timestep is 1.94875
36: Timestep is 1.94875
99: Timestep is 1.94875
291: Timestep is 1.94875
484: Timestep is 1.94875
356: Timestep is 1.94875
419: Timestep is 1.94875
163: Timestep is 1.94875
226: Timestep is 1.94875
37: Timestep is 1.94875
100: Timestep is 1.94875
292: Timestep is 1.94875
485: Timestep is 1.94875
357: Timestep is 1.94875
420: Timestep is 1.94875
164: Timestep is 1.94875
227: Timestep is 1.94875
38: Timestep is 1.94875
101: Timestep is 1.94875
293: Timestep is 1.94875
486: Timestep is 1.94875
358: Timestep is 1.94875
421: Timestep is 1.94875
165: Timestep is 1.94875
228: Timestep is 1.94875
39: Timestep is 1.94875
102: Timestep is 1.94875
294: Timestep is 1.94875
487: Timestep is 1.94875
359: Timestep is 1.94875
422: Timestep is 1.94875
166: Timestep is 1.94875
229: Timestep is 1.94875
40: Timestep is 1.94875
103: Timestep is 1.94875
295: Timestep is 1.94875
488: Timestep is 1.94875
360: Timestep is 1.94875
423: Timestep is 1.94875
167: Timestep is 1.94875
230: Timestep is 1.94875
41: Timestep is 1.94875
104: Timestep is 1.94875
296: Timestep is 1.94875
489: Timestep is 1.94875
361: Timestep is 1.94875
424: Timestep is 1.94875
168: Timestep is 1.94875
231: Timestep is 1.94875
42: Timestep is 1.94875
105: Timestep is 1.94875
297: Timestep is 1.94875
490: Timestep is 1.94875
362: Timestep is 1.94875
425: Timestep is 1.94875
169: Timestep is 1.94875
232: Timestep is 1.94875
43: Timestep is 1.94875
106: Timestep is 1.94875
298: Timestep is 1.94875
491: Timestep is 1.94875
363: Timestep is 1.94875
426: Timestep is 1.94875
170: Timestep is 1.94875
233: Timestep is 1.94875
44: Timestep is 1.94875
107: Timestep is 1.94875
299: Timestep is 1.94875
492: Timestep is 1.94875
364: Timestep is 1.94875
427: Timestep is 1.94875
171: Timestep is 1.94875
234: Timestep is 1.94875
45: Timestep is 1.94875
108: Timestep is 1.94875
300: Timestep is 1.94875
493: Timestep is 1.94875
365: Timestep is 1.94875
428: Timestep is 1.94875
172: Timestep is 1.94875
235: Timestep is 1.94875
46: Timestep is 1.94875
109: Timestep is 1.94875
301: Timestep is 1.94875
494: Timestep is 1.94875
366: Timestep is 1.94875
429: Timestep is 1.94875
173: Timestep is 1.94875
236: Timestep is 1.94875
47: Timestep is 1.94875
110: Timestep is 1.94875
302: Timestep is 1.94875
495: Timestep is 1.94875
367: Timestep is 1.94875
430: Timestep is 1.94875
174: Timestep is 1.94875
237: Timestep is 1.94875
48: Timestep is 1.94875
111: Timestep is 1.94875
303: Timestep is 1.94875
496: Timestep is 1.94875
368: Timestep is 1.94875
431: Timestep is 1.94875
175: Timestep is 1.94875
238: Timestep is 1.94875
49: Timestep is 1.94875
112: Timestep is 1.94875
304: Timestep is 1.94875
497: Timestep is 1.94875
369: Timestep is 1.94875
432: Timestep is 1.94875
176: Timestep is 1.94875
239: Timestep is 1.94875
50: Timestep is 1.94875
113: Timestep is 1.94875
305: Timestep is 1.94875
498: Timestep is 1.94875
370: Timestep is 1.94875
433: Timestep is 1.94875
177: Timestep is 1.94875
240: Timestep is 1.94875
51: Timestep is 1.94875
114: Timestep is 1.94875
306: Timestep is 1.94875
499: Timestep is 1.94875
371: Timestep is 1.94875
434: Timestep is 1.94875
178: Timestep is 1.94875
241: Timestep is 1.94875
52: Timestep is 1.94875
115: Timestep is 1.94875
307: Timestep is 1.94875
500: Timestep is 1.94875
372: Timestep is 1.94875
435: Timestep is 1.94875
179: Timestep is 1.94875
242: Timestep is 1.94875
54: Timestep is 1.94875
116: Timestep is 1.94875
308: Timestep is 1.94875
501: Timestep is 1.94875
373: Timestep is 1.94875
436: Timestep is 1.94875
180: Timestep is 1.94875
243: Timestep is 1.94875
55: Timestep is 1.94875
117: Timestep is 1.94875
309: Timestep is 1.94875
502: Timestep is 1.94875
374: Timestep is 1.94875
437: Timestep is 1.94875
181: Timestep is 1.94875
244: Timestep is 1.94875
56: Timestep is 1.94875
118: Timestep is 1.94875
310: Timestep is 1.94875
503: Timestep is 1.94875
375: Timestep is 1.94875
439: Timestep is 1.94875
183: Timestep is 1.94875
57: Timestep is 1.94875
119: Timestep is 1.94875
311: Timestep is 1.94875
504: Timestep is 1.94875
376: Timestep is 1.94875
440: Timestep is 1.94875
184: Timestep is 1.94875
245: Timestep is 1.94875
58: Timestep is 1.94875
120: Timestep is 1.94875
312: Timestep is 1.94875
505: Timestep is 1.94875
377: Timestep is 1.94875
441: Timestep is 1.94875
185: Timestep is 1.94875
246: Timestep is 1.94875
59: Timestep is 1.94875
121: Timestep is 1.94875
313: Timestep is 1.94875
506: Timestep is 1.94875
378: Timestep is 1.94875
442: Timestep is 1.94875
186: Timestep is 1.94875
247: Timestep is 1.94875
60: Timestep is 1.94875
123: Timestep is 1.94875
314: Timestep is 1.94875
507: Timestep is 1.94875
379: Timestep is 1.94875
443: Timestep is 1.94875
187: Timestep is 1.94875
248: Timestep is 1.94875
61: Timestep is 1.94875
124: Timestep is 1.94875
315: Timestep is 1.94875
508: Timestep is 1.94875
380: Timestep is 1.94875
444: Timestep is 1.94875
188: Timestep is 1.94875
249: Timestep is 1.94875
62: Timestep is 1.94875
125: Timestep is 1.94875
316: Timestep is 1.94875
509: Timestep is 1.94875
381: Timestep is 1.94875
445: Timestep is 1.94875
189: Timestep is 1.94875
251: Timestep is 1.94875
63: Timestep is 1.94875
126: Timestep is 1.94875
317: Timestep is 1.94875
510: Timestep is 1.94875
382: Timestep is 1.94875
446: Timestep is 1.94875
190: Timestep is 1.94875
252: Timestep is 1.94875
127: Timestep is 1.94875
319: Timestep is 1.94875
511: Timestep is 1.94875
383: Timestep is 1.94875
447: Timestep is 1.94875
191: Timestep is 1.94875
253: Timestep is 1.94875
182: Timestep is 1.94875
254: Timestep is 1.94875
255: Timestep is 1.94875
250: Timestep is 1.94875
322: Timestep is 1.94875
438: Timestep is 1.94875
53: Timestep is 1.94875
318: Timestep is 1.94875
122: Timestep is 1.94875
451: Timestep is 1.94875
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
1: Write took 0 seconds
energy derivative -0.2235752594 +/- 0.0007778349269
energy derivative -0.2080657452 +/- 0.001012026407
energy derivative -0.08686341546 +/- 0.0007595673874
energy derivative -0.02195649708 +/- 0.0006293027596
energy derivative -0.8672775001 +/- 0.002651959156
energy derivative -0.4709251074 +/- 0.001902312551
energy derivative -0.1934066423 +/- 0.001727327321
energy derivative -0.06407618361 +/- 0.002623736896
energy derivative -0.485680308 +/- 0.002514587855
energy derivative -0.3865785201 +/- 0.001869048402
energy derivative -0.2275030346 +/- 0.001243285338
energy derivative -0.05887498296 +/- 0.0004873591158
energy derivative -0.1336379429 +/- 0.0007884548043
energy derivative -0.04876298058 +/- 0.0004129304323
energy derivative -0.009710889098 +/- 0.0001037510689
energy derivative -0.003358569364 +/- 8.271723019e-05
energy derivative -0.01153236425 +/- 0.0001402106547
energy derivative -0.0005490578832 +/- 1.059308076e-05
energy derivative -0.02839226198 +/- 0.0002652684341
energy derivative -0.00230763536 +/- 3.22832593e-05
eigenvals (8340940.249,0) (50593.24349,0) (2515.88382,0) (978.6283504,0) (386.788269,0) (269.1802086,0) (75.3088583,0) (11.76117403,0) (-1.940003576,0) (-6.62753411,0) (-7.515273915,0) (-11.36427457,0) (-13.86334656,0) (-17.48561393,0) (-22.80745817,0) (-18.52774065,0) (-19.43073592,0) (-22.12911059,0) (-20.27016196,0) (-21.48775483,0) (-21.16407107,0) 
i 14 stab 2.277485154e-05 p0 0.3449697819 eigenval (-22.80745817,0)
chose 14 eigenval -22.80745817
